type,language,band,percent,year
General_Training,Punjabi,7,0.13,2022-2023
General_Training,Punjabi,7.5,0.07,2022-2023
General_Training,Punjabi,8,0.03,2022-2023
General_Training,Punjabi,8.5,0,2022-2023
General_Training,Punjabi,9,0,2022-2023
General_Training,Russian,<4,0.01,2022-2023
General_Training,Russian,4,0.01,2022-2023
General_Training,Russian,4.5,0.03,2022-2023
General_Training,Russian,5,0.04,2022-2023
General_Training,Russian,5.5,0.08,2022-2023
General_Training,Russian,6,0.12,2022-2023
General_Training,Russian,6.5,0.15,2022-2023
General_Training,Russian,7,0.17,2022-2023
General_Training,Russian,7.5,0.19,2022-2023
General_Training,Russian,8,0.15,2022-2023
General_Training,Russian,8.5,0.04,2022-2023
General_Training,Russian,9,0,2022-2023
General_Training,Shona,<4,0,2022-2023
General_Training,Shona,4,0.01,2022-2023
General_Training,Shona,4.5,0.03,2022-2023
General_Training,Shona,5,0.09,2022-2023
General_Training,Shona,5.5,0.19,2022-2023
General_Training,Shona,6,0.25,2022-2023
General_Training,Shona,6.5,0.2,2022-2023
General_Training,Shona,7,0.13,2022-2023
General_Training,Shona,7.5,0.06,2022-2023
General_Training,Shona,8,0.03,2022-2023
General_Training,Shona,8.5,0,2022-2023
General_Training,Shona,9,0,2022-2023
General_Training,Singhalese,<4,0.01,2022-2023
General_Training,Singhalese,4,0.02,2022-2023
General_Training,Singhalese,4.5,0.04,2022-2023
General_Training,Singhalese,5,0.1,2022-2023
General_Training,Singhalese,5.5,0.15,2022-2023
General_Training,Singhalese,6,0.17,2022-2023
General_Training,Singhalese,6.5,0.17,2022-2023
General_Training,Singhalese,7,0.14,2022-2023
General_Training,Singhalese,7.5,0.11,2022-2023
General_Training,Singhalese,8,0.07,2022-2023
General_Training,Singhalese,8.5,0.02,2022-2023
General_Training,Singhalese,9,0,2022-2023
General_Training,Spanish,<4,0.01,2022-2023
General_Training,Spanish,4,0.02,2022-2023
General_Training,Spanish,4.5,0.04,2022-2023
General_Training,Spanish,5,0.07,2022-2023
General_Training,Spanish,5.5,0.13,2022-2023
General_Training,Spanish,6,0.17,2022-2023
General_Training,Spanish,6.5,0.18,2022-2023
General_Training,Spanish,7,0.16,2022-2023
General_Training,Spanish,7.5,0.13,2022-2023
General_Training,Spanish,8,0.08,2022-2023
General_Training,Spanish,8.5,0.02,2022-2023
General_Training,Spanish,9,0,2022-2023
General_Training,Swahili,<4,0.01,2022-2023
General_Training,Swahili,4,0.01,2022-2023
General_Training,Swahili,4.5,0.03,2022-2023
General_Training,Swahili,5,0.1,2022-2023
General_Training,Swahili,5.5,0.15,2022-2023
General_Training,Swahili,6,0.2,2022-2023
General_Training,Swahili,6.5,0.18,2022-2023
General_Training,Swahili,7,0.16,2022-2023
General_Training,Swahili,7.5,0.1,2022-2023
General_Training,Swahili,8,0.05,2022-2023
General_Training,Swahili,8.5,0.01,2022-2023
General_Training,Swahili,9,0,2022-2023
General_Training,Tagalog,<4,0.02,2022-2023
General_Training,Tagalog,4,0.04,2022-2023
General_Training,Tagalog,4.5,0.1,2022-2023
General_Training,Tagalog,5,0.17,2022-2023
General_Training,Tagalog,5.5,0.19,2022-2023
General_Training,Tagalog,6,0.17,2022-2023
General_Training,Tagalog,6.5,0.14,2022-2023
General_Training,Tagalog,7,0.09,2022-2023
General_Training,Tagalog,7.5,0.05,2022-2023
General_Training,Tagalog,8,0.02,2022-2023
General_Training,Tagalog,8.5,0.01,2022-2023
General_Training,Tagalog,9,0,2022-2023
General_Training,Tamil,<4,0.01,2022-2023
General_Training,Tamil,4,0.02,2022-2023
General_Training,Tamil,4.5,0.04,2022-2023
General_Training,Tamil,5,0.07,2022-2023
General_Training,Tamil,5.5,0.12,2022-2023
General_Training,Tamil,6,0.18,2022-2023
General_Training,Tamil,6.5,0.18,2022-2023
General_Training,Tamil,7,0.17,2022-2023
General_Training,Tamil,7.5,0.12,2022-2023
General_Training,Tamil,8,0.08,2022-2023
General_Training,Tamil,8.5,0.02,2022-2023
General_Training,Tamil,9,0,2022-2023
General_Training,Telugu,<4,0,2022-2023
General_Training,Telugu,4,0.01,2022-2023
General_Training,Telugu,4.5,0.02,2022-2023
General_Training,Telugu,5,0.04,2022-2023
General_Training,Telugu,5.5,0.11,2022-2023
General_Training,Telugu,6,0.2,2022-2023
General_Training,Telugu,6.5,0.24,2022-2023
General_Training,Telugu,7,0.19,2022-2023
General_Training,Telugu,7.5,0.12,2022-2023
General_Training,Telugu,8,0.05,2022-2023
General_Training,Telugu,8.5,0.01,2022-2023
General_Training,Telugu,9,0,2022-2023
General_Training,Thai,<4,0.06,2022-2023
General_Training,Thai,4,0.06,2022-2023
General_Training,Thai,4.5,0.13,2022-2023
General_Training,Thai,5,0.22,2022-2023
General_Training,Thai,5.5,0.25,2022-2023
General_Training,Thai,6,0.16,2022-2023
General_Training,Thai,6.5,0.07,2022-2023
General_Training,Thai,7,0.03,2022-2023
General_Training,Thai,7.5,0.02,2022-2023
General_Training,Thai,8,0.01,2022-2023
General_Training,Thai,8.5,0,2022-2023
General_Training,Thai,9,0,2022-2023
General_Training,Turkish,<4,0.04,2022-2023
General_Training,Turkish,4,0.04,2022-2023
General_Training,Turkish,4.5,0.06,2022-2023
General_Training,Turkish,5,0.09,2022-2023
General_Training,Turkish,5.5,0.14,2022-2023
General_Training,Turkish,6,0.19,2022-2023
General_Training,Turkish,6.5,0.16,2022-2023
General_Training,Turkish,7,0.12,2022-2023
General_Training,Turkish,7.5,0.09,2022-2023
General_Training,Turkish,8,0.06,2022-2023
General_Training,Turkish,8.5,0.02,2022-2023
General_Training,Turkish,9,0,2022-2023
General_Training,Ukrainian,<4,0.01,2022-2023
General_Training,Ukrainian,4,0.03,2022-2023
General_Training,Ukrainian,4.5,0.05,2022-2023
General_Training,Ukrainian,5,0.07,2022-2023
General_Training,Ukrainian,5.5,0.11,2022-2023
General_Training,Ukrainian,6,0.13,2022-2023
General_Training,Ukrainian,6.5,0.16,2022-2023
General_Training,Ukrainian,7,0.14,2022-2023
General_Training,Ukrainian,7.5,0.15,2022-2023
General_Training,Ukrainian,8,0.1,2022-2023
General_Training,Ukrainian,8.5,0.03,2022-2023
General_Training,Ukrainian,9,0,2022-2023
General_Training,Urdu,<4,0.02,2022-2023
General_Training,Urdu,4,0.02,2022-2023
General_Training,Urdu,4.5,0.05,2022-2023
General_Training,Urdu,5,0.08,2022-2023
General_Training,Urdu,5.5,0.12,2022-2023
General_Training,Urdu,6,0.16,2022-2023
General_Training,Urdu,6.5,0.17,2022-2023
General_Training,Urdu,7,0.16,2022-2023
General_Training,Urdu,7.5,0.12,2022-2023
General_Training,Urdu,8,0.08,2022-2023
General_Training,Urdu,8.5,0.02,2022-2023
General_Training,Urdu,9,0,2022-2023
General_Training,Vietnamese,<4,0.04,2022-2023
General_Training,Vietnamese,4,0.04,2022-2023
General_Training,Vietnamese,4.5,0.09,2022-2023
General_Training,Vietnamese,5,0.14,2022-2023
General_Training,Vietnamese,5.5,0.16,2022-2023
General_Training,Vietnamese,6,0.16,2022-2023
General_Training,Vietnamese,6.5,0.13,2022-2023
General_Training,Vietnamese,7,0.1,2022-2023
General_Training,Vietnamese,7.5,0.09,2022-2023
General_Training,Vietnamese,8,0.05,2022-2023
General_Training,Vietnamese,8.5,0.01,2022-2023
General_Training,Vietnamese,9,0,2022-2023
General_Training,Yoruba,<4,0.01,2022-2023
General_Training,Yoruba,4,0.01,2022-2023
General_Training,Yoruba,4.5,0.03,2022-2023
General_Training,Yoruba,5,0.09,2022-2023
General_Training,Yoruba,5.5,0.15,2022-2023
General_Training,Yoruba,6,0.19,2022-2023
General_Training,Yoruba,6.5,0.2,2022-2023
General_Training,Yoruba,7,0.15,2022-2023
General_Training,Yoruba,7.5,0.1,2022-2023
General_Training,Yoruba,8,0.05,2022-2023
General_Training,Yoruba,8.5,0.01,2022-2023
General_Training,Yoruba,9,0,2022-2023
General_Training,Zulu,<4,0,2022-2023
General_Training,Zulu,4,0.01,2022-2023
General_Training,Zulu,4.5,0.04,2022-2023
General_Training,Zulu,5,0.09,2022-2023
General_Training,Zulu,5.5,0.2,2022-2023
General_Training,Zulu,6,0.23,2022-2023
General_Training,Zulu,6.5,0.21,2022-2023
General_Training,Zulu,7,0.12,2022-2023
General_Training,Zulu,7.5,0.07,2022-2023
General_Training,Zulu,8,0.03,2022-2023
General_Training,Zulu,8.5,0.01,2022-2023
General_Training,Zulu,9,0,2022-2023
